NO	Lat	Location	Lon	Pl
2476	22.5664	屏東地區	120.5274	25.28
2477	22.4316	屏東地區	120.4871	25.35
2478	22.45576	屏東地區	120.4728	25.36
2479	22.4793	屏東地區	120.5317	25.51
2480	22.63683	屏東地區	120.5369	25.56
2481	22.63191	屏東地區	120.535	25.58
2482	22.75689	屏東地區	120.4792	25.72
2483	22.4414	屏東地區	120.4929	25.85
2484	22.75379	屏東地區	120.4913	25.96
2485	22.49365	屏東地區	120.5289	25.99
2486	22.52701	屏東地區	120.5212	26.02
2487	22.4495	屏東地區	120.4543	26.08
2488	22.86137	屏東地區	120.4915	26.14
2489	22.61087	屏東地區	120.5302	26.57
2490	22.51012	屏東地區	120.525	26.64
2491	22.62803	屏東地區	120.5337	26.68
2492	22.68854	屏東地區	120.5269	26.91
2493	22.63162	屏東地區	120.5349	26.91
2494	22.65285	屏東地區	120.5472	27.19
2495	22.66345	屏東地區	120.5569	27.19
2496	22.56208	屏東地區	120.5269	27.38
2497	22.45095	屏東地區	120.5128	27.43
2498	22.75256	屏東地區	120.4891	27.62
2499	22.44508	屏東地區	120.5056	27.7
2500	22.45598	屏東地區	120.4797	27.74
2501	22.75915	屏東地區	120.4689	27.99
2502	22.44431	屏東地區	120.4881	28.19
2503	22.63667	屏東地區	120.5371	28.22
2504	22.55615	屏東地區	120.524	28.28
2505	22.43691	屏東地區	120.5115	28.66
2506	22.44471	屏東地區	120.5056	28.67
2507	22.52924	屏東地區	120.5205	28.73
2508	22.8603	屏東地區	120.4919	28.9
2509	22.57197	屏東地區	120.5283	28.9
2510	22.76065	屏東地區	120.462	29.07
2511	22.62979	屏東地區	120.5337	29.14
2512	22.75796	屏東地區	120.4715	29.3
2513	22.45496	屏東地區	120.486	29.71
2514	22.59181	屏東地區	120.5231	30.18
2515	22.84676	屏東地區	120.4953	30.39
2516	22.63468	屏東地區	120.5358	30.45
2517	22.75436	屏東地區	120.49	30.72
2518	22.44138	屏東地區	120.5074	30.73
2519	22.47609	屏東地區	120.5313	30.75
2520	22.57053	屏東地區	120.5282	30.79
2521	22.85276	屏東地區	120.4949	30.88
2522	22.74824	屏東地區	120.4985	31.06
2523	22.62054	屏東地區	120.3912	31.13
2524	22.44182	屏東地區	120.4975	31.13
2525	22.62383	屏東地區	120.5329	31.16
2526	22.62227	屏東地區	120.3945	31.5
2527	22.57018	屏東地區	120.5379	32.17
2528	22.69565	屏東地區	120.5559	32.46
2529	22.75835	屏東地區	120.4737	32.82
2530	22.73013	屏東地區	120.5165	32.9
2531	22.54605	屏東地區	120.5196	32.94
2532	22.83676	屏東地區	120.4944	33.03
2533	22.75055	屏東地區	120.4961	33.04
2534	22.75572	屏東地區	120.4867	33.29
2535	22.64844	屏東地區	120.5439	33.49
2536	22.74541	屏東地區	120.5008	33.73
2537	22.71539	屏東地區	120.5296	33.81
2538	22.44918	屏東地區	120.5111	34.01
2539	22.45656	屏東地區	120.4539	34.48
2540	22.8552	屏東地區	120.4949	34.62
2541	22.80898	屏東地區	120.484	35.53
2542	22.62139	屏東地區	120.533	35.57
2543	22.63275	屏東地區	120.564	35.75
2544	22.64195	屏東地區	120.5396	36.09
2545	22.50448	屏東地區	120.525	36.27
2546	22.72066	屏東地區	120.5237	36.38
2547	22.46029	屏東地區	120.5161	37.05
2548	22.73664	屏東地區	120.5078	37.2
2549	22.62095	屏東地區	120.3897	37.91
2550	22.62641	屏東地區	120.5524	38.23
2551	22.62044	屏東地區	120.5324	38.59
2552	22.52205	屏東地區	120.5231	38.89
2553	22.75324	屏東地區	120.4921	39.03
2554	22.64935	屏東地區	120.5447	39.13
2555	22.64349	屏東地區	120.5405	40.56
2556	22.49123	屏東地區	120.5274	40.74
2557	22.56527	屏東地區	120.5279	42.66
2558	22.86414	屏東地區	120.4916	42.76
2559	22.69645	屏東地區	120.5555	42.81
2560	22.63082	屏東地區	120.5345	43.33
2561	22.57006	屏東地區	120.522	43.7
2562	22.44181	屏東地區	120.4673	45.24
2563	22.49093	屏東地區	120.5297	45.74
2564	22.73154	屏東地區	120.506	46.47
2565	22.50444	屏東地區	120.531	46.66
2566	22.56679	屏東地區	120.5285	46.7
2567	22.47896	屏東地區	120.4114	49.32
2568	22.62328	屏東地區	120.3917	50.64
2569	22.62203	屏東地區	120.3917	50.81
2570	22.54691	屏東地區	120.52	52.47
2571	22.43466	屏東地區	120.4804	54.49
2572	22.52306	屏東地區	120.5224	55.2
2573	22.8131	屏東地區	120.4857	57.2
2574	24.60837	新苗地區	120.8	0
2575	24.60944	新苗地區	120.8024	0
2576	24.66553	新苗地區	120.8453	0
2577	24.66732	新苗地區	120.8462	0
2578	24.66793	新苗地區	120.8463	0
2579	24.67043	新苗地區	120.8471	0
2580	24.67342	新苗地區	120.8477	0
2581	24.6753	新苗地區	120.8479	0
2582	24.68172	新苗地區	120.8486	0
2583	24.67419	新苗地區	120.8499	0
2584	24.68649	新苗地區	120.8499	0
2585	24.68964	新苗地區	120.8518	0
2586	24.67183	新苗地區	120.855	0
2587	24.66998	新苗地區	120.8627	0
2588	24.69869	新苗地區	120.8627	0
2589	24.84948	新苗地區	120.9283	0
2590	24.84919	新苗地區	120.9286	0
2591	24.84854	新苗地區	120.9293	0
2592	24.8478	新苗地區	120.9309	0
2593	24.84308	新苗地區	120.9379	0
2594	24.84218	新苗地區	120.9391	0
2595	24.84151	新苗地區	120.9403	0
2596	24.84075	新苗地區	120.9413	0
2597	24.84006	新苗地區	120.9419	0
2598	24.83594	新苗地區	120.9475	0
2599	24.83248	新苗地區	120.9539	0
2600	24.83067	新苗地區	120.9572	0
2601	24.83054	新苗地區	120.958	0
2602	24.82999	新苗地區	120.9593	0
2603	24.85148	新苗地區	120.9632	0
2604	24.82817	新苗地區	120.9646	0
2605	24.80891	新苗地區	120.9666	0
2606	24.81079	新苗地區	120.969	0
2607	24.81144	新苗地區	120.97	0
2608	24.81123	新苗地區	120.9918	0
2609	24.85149	新苗地區	120.9994	0
2610	24.8115	新苗地區	121.0114	0
2611	24.81389	新苗地區	121.0122	0
2612	24.85062	新苗地區	121.0164	0
2613	24.79976	新苗地區	121.0378	0
2614	24.80502	新苗地區	121.0391	0
2615	24.80744	新苗地區	120.9664	0.47
2616	24.62542	新苗地區	120.7736	0.6
2617	24.8041	新苗地區	120.9649	3.27
2618	24.80582	新苗地區	120.9658	3.43
2619	24.67399	新苗地區	120.8503	5.9
2620	24.80026	新苗地區	121.0379	6.7
2621	24.79572	新苗地區	121.0368	7.2
2622	24.62441	新苗地區	120.7753	9.9
2623	24.62491	新苗地區	120.7743	12.17
2624	24.85148	新苗地區	120.9612	12.38
2625	24.70152	新苗地區	120.8668	13.79
2626	24.67984	新苗地區	120.8476	14.31
2627	24.66954	新苗地區	120.8631	15.79
2628	24.79909	新苗地區	121.0377	16.86
2629	24.80173	新苗地區	121.0383	19.01
2630	24.79317	新苗地區	121.0367	20.98
2631	24.79363	新苗地區	121.0362	21.53
2632	24.67206	新苗地區	120.8481	22.03
2633	24.66673	新苗地區	120.8449	22.29
2634	24.80423	新苗地區	121.0389	23.11
2635	24.80707	新苗地區	121.0394	26.15
2636	24.80343	新苗地區	121.0387	34.32
2637	24.84446	新苗地區	120.9456	35.96
2638	24.80783	新苗地區	121.0392	37.96
2639	24.66931	新苗地區	120.8627	38.56
2640	24.79882	新苗地區	121.0376	44.62
2641	24.80678	新苗地區	121.0394	45.34
2642	24.70113	新苗地區	120.866	46.73
2643	24.80256	新苗地區	121.0385	46.75
2644	24.80115	新苗地區	121.0381	47.93
2645	24.80592	新苗地區	121.0393	49.95
2646	24.8075	新苗地區	121.0394	54.99
2647	24.89543	桃園沿海	120.9646	0
2648	24.90125	桃園沿海	120.9713	0
2649	24.91435	桃園沿海	120.9723	0
2650	24.90733	桃園沿海	120.9723	0
2651	24.90983	桃園沿海	120.9726	0
2652	24.90922	桃園沿海	120.9727	0
2653	24.90801	桃園沿海	120.9728	0
2654	24.92527	桃園沿海	120.9754	0
2655	24.92838	桃園沿海	120.9784	0
2656	24.93829	桃園沿海	120.9873	0
2657	24.93875	桃園沿海	120.9876	0
2658	24.98488	桃園沿海	121.0198	0
2659	24.98521	桃園沿海	121.02	0
2660	24.98572	桃園沿海	121.0202	0
2661	24.98807	桃園沿海	121.021	0
2662	24.99185	桃園沿海	121.022	0
2663	24.99155	桃園沿海	121.0221	0
2664	25.00775	桃園沿海	121.0306	0
2665	25.00804	桃園沿海	121.0311	0
2666	25.02715	桃園沿海	121.0509	0
2667	25.04243	桃園沿海	121.0859	0
2668	25.04316	桃園沿海	121.0863	0
2669	25.04328	桃園沿海	121.0868	0
2670	25.05259	桃園沿海	121.0907	0
2671	25.07046	桃園沿海	121.14	0
2672	25.07595	桃園沿海	121.1574	0
2673	25.07941	桃園沿海	121.1676	0
2674	25.08092	桃園沿海	121.1728	0
2675	25.08129	桃園沿海	121.1734	0
2676	25.08172	桃園沿海	121.1751	0
2677	25.08304	桃園沿海	121.1796	0
2678	25.08729	桃園沿海	121.1847	0
2679	25.08878	桃園沿海	121.188	0
2680	25.091	桃園沿海	121.1912	0
2681	25.09344	桃園沿海	121.196	0
2682	25.10243	桃園沿海	121.2098	0
2683	25.10603	桃園沿海	121.2186	0
2684	24.98744	桃園沿海	121.0206	0.07
2685	24.93799	桃園沿海	120.9871	0.59
2686	25.0733	桃園沿海	121.1443	1.75
2687	25.08518	桃園沿海	121.1831	3.03
2688	25.05852	桃園沿海	121.1029	3.04
2689	25.09941	桃園沿海	121.2048	3.24
2690	25.09357	桃園沿海	121.1963	3.51
2691	25.05686	桃園沿海	121.0996	5.26
2692	25.05934	桃園沿海	121.104	5.38
2693	25.08187	桃園沿海	121.1757	5.61
2694	25.05891	桃園沿海	121.1031	9.21
2695	25.04156	桃園沿海	121.0843	13.16
2696	25.06308	桃園沿海	121.1091	16.08
2697	25.09841	桃園沿海	121.2037	17.29
2698	25.05123	桃園沿海	121.0883	18.78
2699	25.07001	桃園沿海	121.1318	19.8
2700	25.05086	桃園沿海	121.0876	20.96
2701	25.06439	桃園沿海	121.1108	22.79
2702	25.05669	桃園沿海	121.0992	23.11
2703	25.09801	桃園沿海	121.2033	29.61
2704	25.07024	桃園沿海	121.1376	29.73
2705	25.0545	桃園沿海	121.0944	33.93
2706	24.93808	桃園沿海	120.9871	49.03
2707	23.68005	濁水溪沖積扇	120.3494	0
2708	23.68777	濁水溪沖積扇	120.4214	0
2709	23.66527	濁水溪沖積扇	120.4566	0
2710	23.7268	濁水溪沖積扇	120.4639	0
2711	23.83852	濁水溪沖積扇	120.4734	0
2712	23.83937	濁水溪沖積扇	120.4765	0
2713	23.84094	濁水溪沖積扇	120.4839	0
2714	23.8424	濁水溪沖積扇	120.4909	0
2715	23.88592	濁水溪沖積扇	120.4935	0
2716	23.84338	濁水溪沖積扇	120.4955	0
2717	23.6627	濁水溪沖積扇	120.5032	0
2718	23.66249	濁水溪沖積扇	120.5196	0
2719	23.77725	濁水溪沖積扇	120.5228	0
2720	23.66508	濁水溪沖積扇	120.5269	0
2721	23.85067	濁水溪沖積扇	120.5273	0
2722	23.85391	濁水溪沖積扇	120.5363	0
2723	23.85834	濁水溪沖積扇	120.5466	0
2724	23.86135	濁水溪沖積扇	120.5533	0
2725	23.8648	濁水溪沖積扇	120.5598	0
2726	23.86633	濁水溪沖積扇	120.5624	0
2727	23.86927	濁水溪沖積扇	120.5672	0
2728	23.87473	濁水溪沖積扇	120.5761	0
2729	23.72252	濁水溪沖積扇	120.5859	0
2730	23.88069	濁水溪沖積扇	120.5859	0
2731	23.88305	濁水溪沖積扇	120.5895	0
2732	23.88879	濁水溪沖積扇	120.5966	0
2733	23.89029	濁水溪沖積扇	120.598	0
2734	23.89199	濁水溪沖積扇	120.5999	0
2735	23.89204	濁水溪沖積扇	120.5999	0
2736	23.89285	濁水溪沖積扇	120.6006	0
2737	23.89475	濁水溪沖積扇	120.6023	0
2738	23.89678	濁水溪沖積扇	120.6039	0
2739	23.8988	濁水溪沖積扇	120.6054	0
2740	23.90052	濁水溪沖積扇	120.6065	0
2741	23.90331	濁水溪沖積扇	120.6082	0
2742	23.89761	濁水溪沖積扇	120.6045	0.02
2743	23.73764	濁水溪沖積扇	120.2471	0.07
2744	23.67135	濁水溪沖積扇	120.5369	0.15
2745	24.13823	濁水溪沖積扇	120.5112	0.16
2746	23.8741	濁水溪沖積扇	120.575	0.29
2747	23.63947	濁水溪沖積扇	120.3501	0.3
2748	23.73718	濁水溪沖積扇	120.2411	0.31
2749	23.87112	濁水溪沖積扇	120.5701	0.35
2750	23.87754	濁水溪沖積扇	120.5806	0.46
2751	23.89061	濁水溪沖積扇	120.5985	0.46
2752	23.86987	濁水溪沖積扇	120.5682	0.51
2753	23.64287	濁水溪沖積扇	120.3527	0.55
2754	23.85423	濁水溪沖積扇	120.537	0.65
2755	23.75659	濁水溪沖積扇	120.4238	0.87
2756	23.60472	濁水溪沖積扇	120.5294	0.87
2757	23.77217	濁水溪沖積扇	120.4275	0.97
2758	23.86809	濁水溪沖積扇	120.5653	1.21
2759	23.71276	濁水溪沖積扇	120.4057	1.24
2760	23.88972	濁水溪沖積扇	120.5976	1.31
2761	23.84693	濁水溪沖積扇	120.513	1.45
2762	23.84544	濁水溪沖積扇	120.5057	1.55
2763	23.89108	濁水溪沖積扇	120.599	1.55
2764	23.85168	濁水溪沖積扇	120.5303	1.57
2765	23.85922	濁水溪沖積扇	120.5486	1.81
2766	23.88635	濁水溪沖積扇	120.5939	1.81
2767	23.6621	濁水溪沖積扇	120.5142	1.93
2768	23.87946	濁水溪沖積扇	120.5838	2
2769	23.84182	濁水溪沖積扇	120.488	2.07
2770	23.73774	濁水溪沖積扇	120.244	2.08
2771	23.85603	濁水溪沖積扇	120.5414	2.13
2772	23.64121	濁水溪沖積扇	120.3515	2.21
2773	23.73666	濁水溪沖積扇	120.2374	2.35
2774	23.86742	濁水溪沖積扇	120.5642	2.37
2775	23.85526	濁水溪沖積扇	120.5395	2.41
2776	23.72635	濁水溪沖積扇	120.4123	2.44
2777	23.87343	濁水溪沖積扇	120.5739	2.5
2778	23.79855	濁水溪沖積扇	120.433	2.55
2779	23.75774	濁水溪沖積扇	120.4242	2.74
2780	23.83397	濁水溪沖積扇	120.4622	2.83
2781	23.90994	濁水溪沖積扇	120.4977	2.88
2782	23.67019	濁水溪沖積扇	120.4548	3.02
2783	23.83916	濁水溪沖積扇	120.4756	3.07
2784	23.64499	濁水溪沖積扇	120.3544	3.08
2785	23.84112	濁水溪沖積扇	120.4846	3.1
2786	23.87707	濁水溪沖積扇	120.5801	3.15
2787	23.81547	濁水溪沖積扇	120.4405	3.37
2788	23.84182	濁水溪沖積扇	120.488	3.4
2789	23.75921	濁水溪沖積扇	120.4246	3.48
2790	23.79145	濁水溪沖積扇	120.4314	3.48
2791	23.92498	濁水溪沖積扇	120.4981	3.49
2792	23.843	濁水溪沖積扇	120.4938	3.86
2793	23.75265	濁水溪沖積扇	120.4214	3.88
2794	23.64936	濁水溪沖積扇	120.358	4
2795	23.85652	濁水溪沖積扇	120.5424	4
2796	23.84227	濁水溪沖積扇	120.4902	4.02
2797	23.73716	濁水溪沖積扇	120.2384	4.13
2798	23.87636	濁水溪沖積扇	120.5789	4.13
2799	23.85267	濁水溪沖積扇	120.485	4.16
2800	23.84846	濁水溪沖積扇	120.5197	4.16
2801	23.78535	濁水溪沖積扇	120.4775	4.18
2802	23.71892	濁水溪沖積扇	120.4093	4.21
2803	23.85097	濁水溪沖積扇	120.5283	4.22
2804	23.88793	濁水溪沖積扇	120.5957	4.24
2805	23.82164	濁水溪沖積扇	120.4479	4.29
2806	23.83587	濁水溪沖積扇	120.4662	4.38
2807	23.84495	濁水溪沖積扇	120.5033	4.54
2808	23.61645	濁水溪沖積扇	120.3355	4.64
2809	23.83477	濁水溪沖積扇	120.4631	4.65
2810	23.88135	濁水溪沖積扇	120.5869	4.67
2811	23.66815	濁水溪沖積扇	120.4568	4.7
2812	23.82969	濁水溪沖積扇	120.455	4.75
2813	23.805	濁水溪沖積扇	120.2815	4.86
2814	23.7558	濁水溪沖積扇	120.4688	4.9
2815	23.70376	濁水溪沖積扇	120.3992	4.99
2816	23.84159	濁水溪沖積扇	120.4869	5.03
2817	23.76933	濁水溪沖積扇	120.47	5.05
2818	23.90196	濁水溪沖積扇	120.6074	5.1
2819	23.82686	濁水溪沖積扇	120.4513	5.12
2820	23.86138	濁水溪沖積扇	120.5533	5.16
2821	23.8673	濁水溪沖積扇	120.5641	5.37
2822	23.84301	濁水溪沖積扇	120.4939	5.38
2823	23.82042	濁水溪沖積扇	120.4449	5.43
2824	23.63129	濁水溪沖積扇	120.3439	5.44
2825	23.67787	濁水溪沖積扇	120.4622	5.76
2826	23.66583	濁水溪沖積扇	120.5284	5.84
2827	23.88379	濁水溪沖積扇	120.5906	5.96
2828	23.84443	濁水溪沖積扇	120.5007	6.02
2829	23.84669	濁水溪沖積扇	120.5118	6.16
2830	23.84645	濁水溪沖積扇	120.5107	6.22
2831	23.78553	濁水溪沖積扇	120.4301	6.24
2832	23.66792	濁水溪沖積扇	120.456	6.26
2833	23.83742	濁水溪沖積扇	120.47	6.36
2834	23.72113	濁水溪沖積扇	120.4755	6.38
2835	23.83516	濁水溪沖積扇	120.4647	6.42
2836	23.62485	濁水溪沖積扇	120.3397	6.53
2837	23.7001	濁水溪沖積扇	120.4739	6.6
2838	23.71548	濁水溪沖積扇	120.4075	6.63
2839	23.91724	濁水溪沖積扇	120.4972	6.69
2840	23.86016	濁水溪沖積扇	120.5508	6.71
2841	23.71752	濁水溪沖積扇	120.4204	6.76
2842	23.78437	濁水溪沖積扇	120.43	6.79
2843	23.85562	濁水溪沖積扇	120.5403	6.82
2844	23.58946	濁水溪沖積扇	120.3331	6.85
2845	23.77747	濁水溪沖積扇	120.4283	6.85
2846	23.84015	濁水溪沖積扇	120.4799	6.87
2847	23.8578	濁水溪沖積扇	120.5453	7.05
2848	23.83076	濁水溪沖積扇	120.457	7.06
2849	23.85963	濁水溪沖積扇	120.5497	7.14
2850	23.76448	濁水溪沖積扇	120.4258	7.2
2851	23.66953	濁水溪沖積扇	120.5369	7.21
2852	23.7172	濁水溪沖積扇	120.4084	7.42
2853	23.65861	濁水溪沖積扇	120.3648	7.59
2854	23.76718	濁水溪沖積扇	120.4261	7.64
2855	23.69947	濁水溪沖積扇	120.5388	7.67
2856	23.82502	濁水溪沖積扇	120.4496	7.76
2857	23.84043	濁水溪沖積扇	120.4813	7.78
2858	23.86333	濁水溪沖積扇	120.5571	7.81
2859	23.71414	濁水溪沖積扇	120.4068	7.84
2860	23.8468	濁水溪沖積扇	120.5124	7.86
2861	23.73767	濁水溪沖積扇	120.4166	7.97
2862	23.74558	濁水溪沖積扇	120.4683	8.08
2863	23.94382	濁水溪沖積扇	120.5864	8.13
2864	23.84718	濁水溪沖積扇	120.5143	8.15
2865	23.80049	濁水溪沖積扇	120.4336	8.2
2866	23.78157	濁水溪沖積扇	120.4756	8.3
2867	23.78943	濁水溪沖積扇	120.2355	8.5
2868	23.73815	濁水溪沖積扇	120.2555	8.53
2869	23.73723	濁水溪沖積扇	120.2395	8.71
2870	23.9038	濁水溪沖積扇	120.6085	8.72
2871	23.85882	濁水溪沖積扇	120.5478	8.73
2872	23.69275	濁水溪沖積扇	120.4721	8.74
2873	23.65225	濁水溪沖積扇	120.3599	8.77
2874	23.84792	濁水溪沖積扇	120.5176	8.89
2875	23.89375	濁水溪沖積扇	120.6014	8.94
2876	23.88385	濁水溪沖積扇	120.59	8.96
2877	23.88904	濁水溪沖積扇	120.5969	8.97
2878	23.82296	濁水溪沖積扇	120.4472	9.01
2879	23.7095	濁水溪沖積扇	120.4035	9.05
2880	23.72938	濁水溪沖積扇	120.4135	9.05
2881	23.60479	濁水溪沖積扇	120.3349	9.06
2882	23.82808	濁水溪沖積扇	120.4276	9.06
2883	23.63821	濁水溪沖積扇	120.3492	9.09
2884	23.86239	濁水溪沖積扇	120.5554	9.17
2885	23.7411	濁水溪沖積扇	120.4179	9.3
2886	23.66477	濁水溪沖積扇	120.5261	9.3
2887	23.86679	濁水溪沖積扇	120.5632	9.31
2888	23.86116	濁水溪沖積扇	120.4881	9.34
2889	23.84348	濁水溪沖積扇	120.4961	9.34
2890	23.75997	濁水溪沖積扇	120.4249	9.36
2891	23.84019	濁水溪沖積扇	120.4801	9.36
2892	23.88225	濁水溪沖積扇	120.5883	9.38
2893	23.75014	濁水溪沖積扇	120.2551	9.43
2894	23.85965	濁水溪沖積扇	120.5496	9.5
2895	23.6694	濁水溪沖積扇	120.4569	9.73
2896	23.73903	濁水溪沖積扇	120.4172	9.74
2897	23.8428	濁水溪沖積扇	120.4928	9.74
2898	23.65122	濁水溪沖積扇	120.1551	9.75
2899	23.67414	濁水溪沖積扇	120.3766	9.84
2900	23.64787	濁水溪沖積扇	120.3562	9.87
2901	23.76973	濁水溪沖積扇	120.4268	9.9
2902	23.84577	濁水溪沖積扇	120.5073	9.95
2903	23.7953	濁水溪沖積扇	120.4322	10.09
2904	23.84311	濁水溪沖積扇	120.4943	10.27
2905	23.62071	濁水溪沖積扇	120.3381	10.28
2906	23.84144	濁水溪沖積扇	120.4861	10.28
2907	23.72776	濁水溪沖積扇	120.4128	10.33
2908	23.62842	濁水溪沖積扇	120.3423	10.38
2909	23.79662	濁水溪沖積扇	120.4194	10.4
2910	23.84597	濁水溪沖積扇	120.5083	10.4
2911	23.8641	濁水溪沖積扇	120.5586	10.56
2912	23.66875	濁水溪沖積扇	120.5366	10.57
2913	23.68861	濁水溪沖積扇	120.3877	10.74
2914	23.78824	濁水溪沖積扇	120.4308	10.78
2915	23.83187	濁水溪沖積扇	120.4585	10.97
2916	23.84625	濁水溪沖積扇	120.5097	11.02
2917	23.89485	濁水溪沖積扇	120.6024	11.02
2918	23.70639	濁水溪沖積扇	120.4013	11.03
2919	23.73789	濁水溪沖積扇	120.2474	11.14
2920	23.86025	濁水溪沖積扇	120.2901	11.19
2921	23.84749	濁水溪沖積扇	120.5156	11.33
2922	23.73264	濁水溪沖積扇	120.4151	11.37
2923	23.59331	濁水溪沖積扇	120.3334	11.62
2924	23.64647	濁水溪沖積扇	120.3552	11.62
2925	23.66803	濁水溪沖積扇	120.4736	11.63
2926	23.68125	濁水溪沖積扇	120.3821	11.7
2927	23.62983	濁水溪沖積扇	120.343	11.72
2928	23.88477	濁水溪沖積扇	120.5918	11.79
2929	23.67383	濁水溪沖積扇	120.4598	11.93
2930	23.6269	濁水溪沖積扇	120.3411	11.94
2931	23.74409	濁水溪沖積扇	120.4191	12.13
2932	23.78146	濁水溪沖積扇	120.4294	12.17
2933	23.83459	濁水溪沖積扇	120.4634	12.18
2934	23.8513	濁水溪沖積扇	120.5292	12.18
2935	23.84558	濁水溪沖積扇	120.5064	12.27
2936	23.93941	濁水溪沖積扇	120.5034	12.4
2937	23.75412	濁水溪沖積扇	120.4226	12.42
2938	23.84973	濁水溪沖積扇	120.5243	12.46
2939	23.79214	濁水溪沖積扇	120.3305	12.51
2940	23.85352	濁水溪沖積扇	120.5353	12.54
2941	23.86181	濁水溪沖積扇	120.5542	12.61
2942	23.73815	濁水溪沖積扇	120.2584	12.79
2943	23.84071	濁水溪沖積扇	120.4826	12.8
2944	23.73423	濁水溪沖積扇	120.415	12.84
2945	23.61458	濁水溪沖積扇	120.3359	12.87
2946	23.588	濁水溪沖積扇	120.333	12.9
2947	23.83644	濁水溪沖積扇	120.4675	13.02
2948	23.72589	濁水溪沖積扇	120.4744	13.02
2949	23.87539	濁水溪沖積扇	120.5771	13.13
2950	23.80546	濁水溪沖積扇	120.4354	13.17
2951	23.7016	濁水溪沖積扇	120.1912	13.24
2952	23.85405	濁水溪沖積扇	120.5367	13.27
2953	23.88005	濁水溪沖積扇	120.5847	13.3
2954	23.88413	濁水溪沖積扇	120.591	13.36
2955	23.8729	濁水溪沖積扇	120.573	13.42
2956	23.66254	濁水溪沖積扇	120.5091	13.44
2957	23.65781	濁水溪沖積扇	120.3634	13.56
2958	23.66796	濁水溪沖積扇	120.3719	13.58
2959	23.6553	濁水溪沖積扇	120.3622	13.61
2960	23.95829	濁水溪沖積扇	120.478	13.64
2961	23.84474	濁水溪沖積扇	120.5023	13.65
2962	24.047	濁水溪沖積扇	120.3875	13.77
2963	23.74846	濁水溪沖積扇	120.4207	13.87
2964	23.66657	濁水溪沖積扇	120.3709	13.89
2965	23.88334	濁水溪沖積扇	120.5112	13.92
2966	23.89477	濁水溪沖積扇	120.459	14.07
2967	23.66651	濁水溪沖積扇	120.53	14.07
2968	23.85741	濁水溪沖積扇	120.5444	14.23
2969	23.7889	濁水溪沖積扇	120.4861	14.47
2970	23.84427	濁水溪沖積扇	120.5001	14.47
2971	23.89554	濁水溪沖積扇	120.6029	14.47
2972	23.62573	濁水溪沖積扇	120.3415	14.57
2973	23.857	濁水溪沖積扇	120.5435	14.84
2974	23.82604	濁水溪沖積扇	120.4506	15
2975	23.84199	濁水溪沖積扇	120.4889	15.01
2976	23.71641	濁水溪沖積扇	120.5396	15.3
2977	23.84708	濁水溪沖積扇	120.5136	15.39
2978	23.84462	濁水溪沖積扇	120.5017	15.41
2979	23.79982	濁水溪沖積扇	120.2798	15.47
2980	23.84335	濁水溪沖積扇	120.4955	15.51
2981	23.58209	濁水溪沖積扇	120.3326	15.65
2982	24.06172	濁水溪沖積扇	120.4105	15.69
2983	23.66005	濁水溪沖積扇	120.3658	15.81
2984	23.87758	濁水溪沖積扇	120.5227	15.86
2985	23.57911	濁水溪沖積扇	120.3325	15.88
2986	23.81605	濁水溪沖積扇	120.4851	15.96
2987	23.80917	濁水溪沖積扇	120.4373	16.23
2988	24.00058	濁水溪沖積扇	120.4316	16.45
2989	23.68711	濁水溪沖積扇	120.387	16.48
2990	23.76583	濁水溪沖積扇	120.4259	16.49
2991	23.66966	濁水溪沖積扇	120.4568	16.52
2992	23.83663	濁水溪沖積扇	120.468	16.61
2993	23.60015	濁水溪沖積扇	120.3337	16.77
2994	23.8123	濁水溪沖積扇	120.4383	16.82
2995	24.0508	濁水溪沖積扇	120.3952	16.87
2996	23.96074	濁水溪沖積扇	120.5799	17.03
2997	23.84524	濁水溪沖積扇	120.5047	17.16
2998	23.63108	濁水溪沖積扇	120.441	17.23
2999	23.86279	濁水溪沖積扇	120.5561	17.23
3000	23.84314	濁水溪沖積扇	120.4945	17.26
3001	23.94184	濁水溪沖積扇	120.5901	17.31
3002	23.87888	濁水溪沖積扇	120.5829	17.39
3003	23.68454	濁水溪沖積扇	120.5701	17.48
3004	23.57813	濁水溪沖積扇	120.3033	17.51
3005	23.84395	濁水溪沖積扇	120.4985	17.54
3006	23.59955	濁水溪沖積扇	120.1794	17.59
3007	23.79265	濁水溪沖積扇	120.2776	17.62
3008	23.95671	濁水溪沖積扇	120.3676	17.67
3009	23.72116	濁水溪沖積扇	120.4101	17.69
3010	23.73849	濁水溪沖積扇	120.248	17.84
3011	23.83236	濁水溪沖積扇	120.4713	17.84
3012	23.74574	濁水溪沖積扇	120.4198	17.94
3013	23.87185	濁水溪沖積扇	120.5714	17.98
3014	23.58037	濁水溪沖積扇	120.3325	18.11
3015	23.81743	濁水溪沖積扇	120.4424	18.14
3016	23.59919	濁水溪沖積扇	120.3339	18.23
3017	24.112	濁水溪沖積扇	120.4944	18.66
3018	23.81825	濁水溪沖積扇	120.443	19.11
3019	23.84509	濁水溪沖積扇	120.504	19.19
3020	23.73668	濁水溪沖積扇	120.4162	19.35
3021	23.80406	濁水溪沖積扇	120.281	19.46
3022	23.86552	濁水溪沖積扇	120.5611	19.56
3023	23.87704	濁水溪沖積扇	120.5798	19.59
3024	23.88559	濁水溪沖積扇	120.5929	19.72
